mal_id,title,type,source,score,scored_by,rank,popularity,members,favorites,studios,rilis;,episodes,status,source_category,source_category_number,log_score,tahun
31043,Boku dake ga Inai Machi,TV,Manga,8.3,1349354.0,252.0,28.0,2071501.0,47936.0,['A-1 Pictures'],2016-01-08,12.0,Finished Airing,Manga,1,2.2300144001592104,2016.0
48316,Kage no Jitsuryokusha ni Naritakute!,TV,Light novel,8.3,322877.0,258.0,343.0,614485.0,14245.0,['Nexus'],2022-10-05,1.0,Finished Airing,Novel,2,2.2300144001592104,2022.0
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,Original,8.3,976418.0,250.0,65.0,1595297.0,32569.0,['A-1 Pictures'],2011-04-15,12.0,Finished Airing,Original,3,2.2300144001592104,2011.0
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,TV,Light novel,8.29,262352.0,262.0,430.0,505669.0,6647.0,['Studio Bind'],2023-07-10,1.0,Finished Airing,Novel,2,2.2289385528257473,2023.0
22507,Initial D Final Stage,TV,Manga,8.29,73307.0,267.0,1577.0,142006.0,950.0,['SynergySP'],2014-05-16,11.0,Finished Airing,Manga,1,2.2289385528257473,2014.0
41457,86,TV,Light novel,8.29,389377.0,264.0,253.0,755439.0,19516.0,['A-1 Pictures'],2021-04-11,26.0,Finished Airing,Novel,2,2.2289385528257473,2021.0
57,Beck,TV,Manga,8.29,140288.0,265.0,681.0,338731.0,8444.0,['Madhouse'],2004-10-07,94.0,Finished Airing,Manga,1,2.2289385528257473,2004.0
25835,Shirobako,TV,Original,8.28,142090.0,269.0,504.0,442759.0,6254.0,['P.A. Works'],2014-10-09,24.0,Finished Airing,Original,3,2.2278615467981093,2014.0
49596,Blue Lock,TV,Manga,8.28,333176.0,276.0,314.0,649689.0,11826.0,['8bit'],2022-10-09,24.0,Finished Airing,Manga,1,2.2278615467981093,2022.0
486,Kino no Tabi: The Beautiful World,TV,Light novel,8.28,96028.0,273.0,752.0,313359.0,6936.0,['A.C.G.T.'],2003-04-08,1.0,Finished Airing,Novel,2,2.2278615467981093,2003.0
38691,Dr. Stone,TV,Manga,8.28,1039897.0,278.0,51.0,1716279.0,28134.0,['TMS Entertainment'],2019-07-05,1.0,Finished Airing,Manga,1,2.2278615467981093,2019.0
43325,Yuukoku no Moriarty Part 2,TV,Manga,8.28,113232.0,272.0,964.0,247370.0,3065.0,['Production I.G'],2021-04-04,12.0,Finished Airing,Manga,1,2.2278615467981093,2021.0
54959,BanG Dream! It's MyGO!!!!!,TV,Mixed media,8.27,7279.0,281.0,5177.0,16520.0,424.0,['SANZIGEN'],2023-06-29,25.0,Finished Airing,Other,4,2.2267833795777636,2023.0
19363,Gin no Saji 2nd Season,TV,Manga,8.27,89466.0,283.0,1554.0,144894.0,673.0,['A-1 Pictures'],2014-01-10,26.0,Finished Airing,Manga,1,2.2267833795777636,2014.0
34798,Yuru Camp△,TV,Manga,8.27,213534.0,289.0,458.0,481989.0,11090.0,['C-Station'],2018-01-04,3.0,Finished Airing,Manga,1,2.2267833795777636,2018.0
13125,Shinsekai yori,TV,Novel,8.27,276143.0,285.0,242.0,773404.0,22032.0,['A-1 Pictures'],2012-09-29,13.0,Finished Airing,Novel,2,2.2267833795777636,2012.0
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,Manga,8.27,160413.0,284.0,662.0,351500.0,10051.0,['Madhouse'],2007-10-03,13.0,Finished Airing,Manga,1,2.2267833795777636,2007.0
10087,Fate/Zero,TV,Light novel,8.27,855119.0,282.0,77.0,1490541.0,33602.0,['ufotable'],2011-10-02,11.0,Finished Airing,Novel,2,2.2267833795777636,2011.0
39247,Kobayashi-san Chi no Maid Dragon S,TV,Manga,8.27,270519.0,290.0,395.0,547310.0,5783.0,['Kyoto Animation'],2021-07-08,33.0,Finished Airing,Manga,1,2.2267833795777636,2021.0
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,TV,Manga,8.27,436872.0,289.0,241.0,776286.0,9502.0,['ufotable'],2023-04-09,4.0,Finished Airing,Manga,1,2.2267833795777636,2023.0
1735,Naruto: Shippuuden,TV,Manga,8.27,1638474.0,292.0,16.0,2454486.0,111621.0,['Pierrot'],2007-02-15,52.0,Finished Airing,Manga,1,2.2267833795777636,2007.0
38731,Diamond no Ace: Act II,TV,Manga,8.26,44408.0,296.0,2208.0,88976.0,977.0,['Madhouse'],2019-04-02,1.0,Finished Airing,Manga,1,2.225704048658088,2019.0
23327,Space☆Dandy 2nd Season,TV,Original,8.26,88680.0,299.0,1387.0,166894.0,1858.0,['Bones'],2014-07-06,14.0,Finished Airing,Original,3,2.225704048658088,2014.0
44940,World Trigger 3rd Season,TV,Manga,8.26,42961.0,303.0,1869.0,113844.0,1121.0,['Toei Animation'],2021-10-10,10.0,Finished Airing,Manga,1,2.225704048658088,2021.0
1698,Nodame Cantabile,TV,Manga,8.26,129119.0,295.0,751.0,313376.0,4955.0,['J.C.Staff'],2007-01-12,1.0,Finished Airing,Manga,1,2.225704048658088,2007.0
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,Light novel,8.26,994418.0,293.0,76.0,1494053.0,11907.0,['Studio Deen'],2017-01-12,26.0,Finished Airing,Novel,2,2.225704048658088,2017.0
329,Planetes,TV,Manga,8.26,76375.0,295.0,948.0,251907.0,3961.0,['Sunrise'],2003-10-04,500.0,Finished Airing,Manga,1,2.225704048658088,2003.0
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,TV,Manga,8.25,105799.0,310.0,1221.0,192352.0,2754.0,['Madhouse'],2011-04-06,1.0,Finished Airing,Manga,1,2.224623551524334,2011.0
52578,Boku no Kokoro no Yabai Yatsu,TV,Manga,8.24,125748.0,313.0,915.0,259763.0,3742.0,['Shin-Ei Animation'],2023-04-02,12.0,Finished Airing,Manga,1,2.2235418856535927,2023.0
37989,Golden Kamuy 2nd Season,TV,Manga,8.24,110911.0,314.0,1162.0,202305.0,939.0,['Geno Studio'],2018-10-08,1.0,Finished Airing,Manga,1,2.2235418856535927,2018.0
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,TV,Light novel,8.23,105158.0,325.0,1161.0,202691.0,1427.0,['J.C.Staff'],2023-01-07,11.0,Finished Airing,Novel,2,2.222459048514761,2023.0
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,TV,Original,8.23,80688.0,319.0,1568.0,142727.0,1624.0,['Sunrise'],2016-10-02,25.0,Finished Airing,Original,3,2.222459048514761,2016.0
11843,Danshi Koukousei no Nichijou,TV,Web manga,8.23,412048.0,324.0,219.0,817093.0,14217.0,['Sunrise'],2012-01-10,12.0,Finished Airing,Manga,1,2.222459048514761,2012.0
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,Light novel,8.23,1090636.0,322.0,53.0,1715649.0,46426.0,['CloverWorks'],2018-10-04,11.0,Finished Airing,Novel,2,2.222459048514761,2018.0
5690,Nodame Cantabile Finale,TV,Manga,8.23,69375.0,319.0,1723.0,127496.0,408.0,['J.C.Staff'],2010-01-15,78.0,Finished Airing,Manga,1,2.222459048514761,2010.0
2150,Tanoshii Muumin Ikka,TV,Book,8.23,12026.0,322.0,4185.0,27219.0,734.0,['Telescreen'],1990-04-12,13.0,Finished Airing,Other,4,2.222459048514761,1990.0
31240,Re:Zero kara Hajimeru Isekai Seikatsu,TV,Light novel,8.23,1396714.0,321.0,25.0,2171559.0,66772.0,['White Fox'],2016-04-04,25.0,Finished Airing,Novel,2,2.222459048514761,2016.0
53393,Tengoku Daimakyou,TV,Manga,8.22,198573.0,335.0,502.0,444601.0,5002.0,['Production I.G'],2023-04-01,13.0,Finished Airing,Manga,1,2.2213750375685026,2023.0
25681,Kamisama Hajimemashita◎,TV,Manga,8.22,217533.0,328.0,559.0,405795.0,3168.0,['TMS Entertainment'],2015-01-06,12.0,Finished Airing,Manga,1,2.2213750375685026,2015.0
2966,Ookami to Koushinryou,TV,Light novel,8.22,390211.0,333.0,224.0,809170.0,17921.0,['Imagin'],2008-01-09,13.0,Finished Airing,Novel,2,2.2213750375685026,2008.0
1842,Major S3,TV,Manga,8.22,43196.0,331.0,2580.0,68882.0,355.0,['Studio Hibari'],2007-01-06,1.0,Finished Airing,Manga,1,2.2213750375685026,2007.0
6,Trigun,TV,Manga,8.22,369750.0,327.0,251.0,756164.0,15833.0,['Madhouse'],1998-04-01,26.0,Finished Airing,Manga,1,2.2213750375685026,1998.0
45577,IDOLiSH7 Third Beat!,TV,Game,8.22,7079.0,327.0,4588.0,22124.0,361.0,['TROYCA'],2021-07-04,26.0,Finished Airing,Game,4,2.2213750375685026,2021.0
44055,Sasaki to Miyano,TV,Web manga,8.22,82014.0,334.0,1237.0,189765.0,4846.0,['Studio Deen'],2022-01-10,12.0,Finished Airing,Manga,1,2.2213750375685026,2022.0
38003,Bungou Stray Dogs 3rd Season,TV,Manga,8.21,330878.0,337.0,337.0,624578.0,4976.0,['Bones'],2019-04-12,1.0,Finished Airing,Manga,1,2.2202898502672155,2019.0
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,Light novel,8.21,682314.0,342.0,141.0,1053277.0,15868.0,['feel.'],2015-04-03,1.0,Finished Airing,Novel,2,2.2202898502672155,2015.0
16894,Kuroko no Basket 2nd Season,TV,Manga,8.21,540610.0,349.0,204.0,848703.0,4340.0,['Production I.G'],2013-10-06,1.0,Finished Airing,Manga,1,2.2202898502672155,2013.0
3091,xxxHOLiC◆Kei,TV,Manga,8.21,66030.0,346.0,1566.0,142925.0,604.0,['Production I.G'],2008-04-04,25.0,Finished Airing,Manga,1,2.2202898502672155,2008.0
627,Major S1,TV,Manga,8.21,50992.0,352.0,2035.0,100827.0,1395.0,['Studio Hibari'],2004-11-13,13.0,Finished Airing,Manga,1,2.2202898502672155,2004.0
40052,Great Pretender,TV,Original,8.21,316143.0,340.0,309.0,653179.0,9889.0,['Wit Studio'],2020-07-09,26.0,Finished Airing,Original,3,2.2202898502672155,2020.0
38680,Fruits Basket 1st Season,TV,Manga,8.21,390538.0,345.0,215.0,820209.0,16067.0,['TMS Entertainment'],2019-04-06,25.0,Finished Airing,Manga,1,2.2202898502672155,2019.0
440,Shoujo Kakumei Utena,TV,Original,8.21,63765.0,342.0,1090.0,217751.0,8394.0,['J.C.Staff'],1997-04-02,39.0,Finished Airing,Original,3,2.2202898502672155,1997.0
9863,SKET Dance,TV,Manga,8.21,84183.0,344.0,1065.0,224095.0,3205.0,['Tatsunoko Production'],2011-04-07,77.0,Finished Airing,Manga,1,2.2202898502672155,2011.0
18115,Magi: The Kingdom of Magic,TV,Manga,8.21,455486.0,350.0,211.0,836568.0,7669.0,['A-1 Pictures'],2013-10-06,25.0,Finished Airing,Manga,1,2.2202898502672155,2013.0
35838,Shoujo Shuumatsu Ryokou,TV,Web manga,8.21,128626.0,343.0,680.0,339391.0,6946.0,['White Fox'],2017-10-06,12.0,Finished Airing,Manga,1,2.2202898502672155,2017.0
54856,Horimiya: Piece,TV,Manga,8.2,118508.0,360.0,794.0,297825.0,2493.0,['CloverWorks'],2023-07-01,1.0,Finished Airing,Manga,1,2.2192034840549946,2023.0
6811,InuYasha: Kanketsu-hen,TV,Manga,8.2,142175.0,363.0,846.0,281467.0,2192.0,['Sunrise'],2009-10-04,4.0,Finished Airing,Manga,1,2.2192034840549946,2009.0
42897,Horimiya,TV,Manga,8.2,819367.0,359.0,95.0,1353504.0,35034.0,['CloverWorks'],2021-01-10,13.0,Finished Airing,Manga,1,2.2192034840549946,2021.0
49114,Vanitas no Karte Part 2,TV,Manga,8.2,119640.0,358.0,873.0,272661.0,2653.0,['Bones'],2022-01-15,12.0,Finished Airing,Manga,1,2.2192034840549946,2022.0
48736,Sono Bisque Doll wa Koi wo Suru,TV,Manga,8.2,626006.0,362.0,146.0,1033425.0,20233.0,['CloverWorks'],2022-01-09,12.0,Finished Airing,Manga,1,2.2192034840549946,2022.0
37171,Asobi Asobase,TV,Manga,8.19,224946.0,365.0,470.0,473919.0,6627.0,['Lerche'],2018-07-08,12.0,Finished Airing,Manga,1,2.2181159363675955,2018.0
40729,Nomad: Megalo Box 2,TV,Original,8.19,81510.0,373.0,1183.0,198738.0,2108.0,['TMS Entertainment'],2021-04-04,12.0,Finished Airing,Original,3,2.2181159363675955,2021.0
3226,Major S4,TV,Manga,8.19,40532.0,372.0,2664.0,65097.0,197.0,['SynergySP'],2008-01-05,13.0,Finished Airing,Manga,1,2.2181159363675955,2008.0
1142,Hachimitsu to Clover II,TV,Manga,8.19,54153.0,366.0,1958.0,106494.0,963.0,['J.C.Staff'],2006-06-30,1.0,Finished Airing,Manga,1,2.2181159363675955,2006.0
32843,Senki Zesshou Symphogear XV,TV,Original,8.19,13758.0,372.0,3525.0,38874.0,881.0,['Satelight'],2019-07-07,12.0,Finished Airing,Original,3,2.2181159363675955,2019.0
49052,Ao Ashi,TV,Manga,8.19,101142.0,364.0,1160.0,203550.0,2955.0,['Production I.G'],2022-04-09,13.0,Finished Airing,Manga,1,2.2181159363675955,2022.0
558,Major S2,TV,Manga,8.19,45170.0,368.0,2516.0,71495.0,315.0,['Studio Hibari'],2005-12-10,24.0,Finished Airing,Manga,1,2.2181159363675955,2005.0
10800,Chihayafuru,TV,Manga,8.18,182318.0,383.0,483.0,458310.0,7920.0,['Madhouse'],2011-10-05,25.0,Finished Airing,Manga,1,2.217027204632399,2011.0
32867,Bungou Stray Dogs 2nd Season,TV,Manga,8.18,490745.0,379.0,205.0,847370.0,6784.0,['Bones'],2016-10-06,12.0,Finished Airing,Manga,1,2.217027204632399,2016.0
22297,Fate/stay night: Unlimited Blade Works,TV,Visual novel,8.18,671860.0,382.0,138.0,1061196.0,16518.0,['ufotable'],2014-10-12,1.0,Finished Airing,Novel,2,2.217027204632399,2014.0
18195,Little Busters! Refrain,TV,Visual novel,8.18,77289.0,388.0,1399.0,165734.0,2100.0,['J.C.Staff'],2013-10-05,25.0,Finished Airing,Novel,2,2.217027204632399,2013.0
7674,Bakuman.,TV,Manga,8.18,295668.0,377.0,341.0,617436.0,9459.0,['J.C.Staff'],2010-10-02,6.0,Finished Airing,Manga,1,2.217027204632399,2010.0
23623,Non Non Biyori Repeat,TV,Manga,8.18,100280.0,390.0,1181.0,199202.0,1286.0,['SILVER LINK.'],2015-07-07,24.0,Finished Airing,Manga,1,2.217027204632399,2015.0
34636,Ballroom e Youkoso,TV,Manga,8.18,148097.0,378.0,695.0,332527.0,3573.0,['Production I.G'],2017-07-09,26.0,Finished Airing,Manga,1,2.217027204632399,2017.0
7791,K-On!!,TV,4-koma manga,8.17,382515.0,391.0,286.0,690309.0,14548.0,['Kyoto Animation'],2010-04-07,1.0,Finished Airing,Manga,1,2.2159372862683733,2010.0
1519,Black Lagoon: The Second Barrage,TV,Manga,8.17,315774.0,397.0,422.0,514816.0,3131.0,['Madhouse'],2006-10-03,26.0,Finished Airing,Manga,1,2.2159372862683733,2006.0
962,Aria the Natural,TV,Manga,8.17,29552.0,395.0,2382.0,78679.0,808.0,['HAL Film Maker'],2006-04-03,11.0,Finished Airing,Manga,1,2.2159372862683733,2006.0
40911,Yuukoku no Moriarty,TV,Manga,8.17,176927.0,395.0,536.0,421014.0,7183.0,['Production I.G'],2020-10-11,24.0,Finished Airing,Manga,1,2.2159372862683733,2020.0
1889,Higurashi no Naku Koro ni Kai,TV,Visual novel,8.17,252740.0,404.0,466.0,477148.0,7416.0,['Studio Deen'],2007-07-06,291.0,Finished Airing,Novel,2,2.2159372862683733,2007.0
813,Dragon Ball Z,TV,Manga,8.17,837678.0,399.0,112.0,1214545.0,37743.0,['Toei Animation'],1989-04-26,13.0,Finished Airing,Manga,1,2.2159372862683733,1989.0
186,Initial D Second Stage,TV,Manga,8.17,133626.0,404.0,1094.0,217151.0,1067.0,['Pastel'],1999-10-15,11.0,Finished Airing,Manga,1,2.2159372862683733,1999.0
50709,Lycoris Recoil,TV,Original,8.17,230936.0,391.0,463.0,478163.0,8244.0,['A-1 Pictures'],2022-07-02,13.0,Finished Airing,Original,3,2.2159372862683733,2022.0
18,Initial D Fourth Stage,TV,Manga,8.17,104552.0,403.0,1266.0,185540.0,1306.0,['A.C.G.T.'],2004-04-17,24.0,Finished Airing,Manga,1,2.2159372862683733,2004.0
38481,Toaru Kagaku no Railgun T,TV,Manga,8.16,92000.0,415.0,1039.0,229328.0,3265.0,['J.C.Staff'],2020-01-10,1.0,Finished Airing,Manga,1,2.214846178686039,2020.0
853,Ouran Koukou Host Club,TV,Manga,8.16,674929.0,412.0,128.0,1115333.0,34248.0,['Bones'],2006-04-05,1.0,Finished Airing,Manga,1,2.214846178686039,2006.0
40852,Dr. Stone: Stone Wars,TV,Manga,8.16,581561.0,411.0,150.0,1024857.0,7280.0,['TMS Entertainment'],2021-01-14,15.0,Finished Airing,Manga,1,2.214846178686039,2021.0
30503,Noragami Aragoto,TV,Manga,8.15,889857.0,424.0,82.0,1444306.0,11509.0,['Bones'],2015-10-03,12.0,Finished Airing,Manga,1,2.21375387928743,2015.0
48549,Dr. Stone: New World,TV,Manga,8.15,185371.0,417.0,507.0,440321.0,3068.0,['TMS Entertainment'],2023-04-06,1.0,Finished Airing,Manga,1,2.21375387928743,2023.0
28223,Death Parade,TV,Original,8.15,1000111.0,416.0,49.0,1752901.0,28303.0,['Madhouse'],2015-01-10,12.0,Finished Airing,Original,3,2.21375387928743,2015.0
50380,Paripi Koumei,TV,Web manga,8.15,139211.0,426.0,834.0,287658.0,2568.0,['P.A. Works'],2022-04-05,170.0,Finished Airing,Manga,1,2.21375387928743,2022.0
34572,Black Clover,TV,Manga,8.15,838583.0,416.0,59.0,1640642.0,45986.0,['Pierrot'],2017-10-03,1.0,Finished Airing,Manga,1,2.21375387928743,2017.0
37962,IDOLiSH7 Second Beat!,TV,Game,8.14,10747.0,432.0,3957.0,30970.0,401.0,['TROYCA'],2020-04-05,10.0,Finished Airing,Game,4,2.2126603854660587,2020.0
3701,Kaiba,TV,Original,8.14,44370.0,426.0,1508.0,151048.0,3672.0,['Madhouse'],2008-04-11,1.0,Finished Airing,Original,3,2.2126603854660587,2008.0
721,Princess Tutu,TV,Original,8.14,65548.0,430.0,1376.0,167997.0,4985.0,['HAL Film Maker'],2002-08-16,1.0,Finished Airing,Original,3,2.2126603854660587,2002.0
11597,Nisemonogatari,TV,Light novel,8.14,429068.0,428.0,267.0,727239.0,3898.0,['Shaft'],2012-01-08,12.0,Finished Airing,Novel,2,2.2126603854660587,2012.0
28171,Shokugeki no Souma,TV,Manga,8.14,993919.0,431.0,60.0,1630578.0,23617.0,['J.C.Staff'],2015-04-04,1.0,Finished Airing,Manga,1,2.2126603854660587,2015.0
37430,Tensei shitara Slime Datta Ken,TV,Manga,8.14,862748.0,435.0,85.0,1415891.0,29666.0,['8bit'],2018-10-02,12.0,Finished Airing,Manga,1,2.2126603854660587,2018.0
53411,Buddy Daddies,TV,Original,8.13,112022.0,447.0,923.0,258096.0,2784.0,['P.A. Works'],2023-01-07,13.0,Finished Airing,Original,3,2.211565694606877,2023.0
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,TV,Manga,8.13,10021.0,440.0,4575.0,22300.0,113.0,['Sunrise'],2019-04-29,12.0,Finished Airing,Manga,1,2.211565694606877,2019.0
39792,Eizouken ni wa Te wo Dasu na!,TV,Manga,8.13,136520.0,449.0,696.0,332478.0,4119.0,['Science SARU'],2020-01-06,11.0,Finished Airing,Manga,1,2.211565694606877,2020.0
36296,Hinamatsuri (TV),TV,Manga,8.13,249953.0,444.0,429.0,507704.0,4454.0,['feel.'],2018-04-06,24.0,Finished Airing,Manga,1,2.211565694606877,2018.0
4477,Nodame Cantabile: Paris-hen,TV,Manga,8.13,75045.0,450.0,1750.0,124247.0,285.0,['J.C.Staff'],2008-10-10,1.0,Finished Airing,Manga,1,2.211565694606877,2008.0
35857,Lupin III: Part 5,TV,Manga,8.13,16485.0,448.0,3300.0,43823.0,399.0,['Telecom Animation Film'],2018-04-04,26.0,Finished Airing,Manga,1,2.211565694606877,2018.0
1827,Seirei no Moribito,TV,Novel,8.13,76519.0,453.0,1092.0,217400.0,2720.0,['Production I.G'],2007-04-07,1.0,Finished Airing,Novel,2,2.211565694606877,2007.0
1604,Katekyou Hitman Reborn!,TV,Manga,8.13,259357.0,446.0,387.0,554601.0,16005.0,['Artland'],2006-10-07,24.0,Finished Airing,Manga,1,2.211565694606877,2006.0
239,Gankutsuou,TV,Novel,8.13,74180.0,441.0,959.0,248332.0,3901.0,['Gonzo'],2004-10-06,12.0,Finished Airing,Novel,2,2.211565694606877,2004.0
50416,Skip to Loafer,TV,Manga,8.13,111807.0,438.0,963.0,247696.0,2770.0,['P.A. Works'],2023-04-04,1.0,Finished Airing,Manga,1,2.211565694606877,2023.0
46569,Jigokuraku,TV,Manga,8.12,331945.0,459.0,322.0,643198.0,7282.0,['MAPPA'],2023-04-01,1.0,Finished Airing,Manga,1,2.21046980408624,2023.0
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,TV,Light novel,8.12,337308.0,459.0,351.0,605486.0,8187.0,['Lerche'],2022-07-04,1.0,Finished Airing,Novel,2,2.21046980408624,2022.0
302,Mirai Shounen Conan,TV,Novel,8.11,16813.0,468.0,3065.0,50205.0,608.0,['Nippon Animation'],1978-04-04,25.0,Finished Airing,Novel,2,2.209372711271867,1978.0
121,Fullmetal Alchemist,TV,Manga,8.11,886887.0,472.0,81.0,1461610.0,25921.0,['Bones'],2003-10-04,104.0,Finished Airing,Manga,1,2.209372711271867,2003.0
2581,Kidou Senshi Gundam 00,TV,Original,8.11,121104.0,465.0,1084.0,219061.0,4481.0,['Sunrise'],2007-10-06,1.0,Finished Airing,Original,3,2.209372711271867,2007.0
52826,Tsurune: Tsunagari no Issha,TV,Light novel,8.1,15005.0,490.0,2983.0,52955.0,401.0,['Kyoto Animation'],2023-01-05,13.0,Finished Airing,Novel,2,2.2082744135228043,2023.0
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,TV,Manga,8.1,853304.0,481.0,115.0,1203046.0,22001.0,['David Production'],2014-04-05,24.0,Finished Airing,Manga,1,2.2082744135228043,2014.0
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,TV,Light novel,8.1,123634.0,479.0,1143.0,208308.0,812.0,['Ajia-do'],2020-04-05,12.0,Finished Airing,Novel,2,2.2082744135228043,2020.0
14713,Kamisama Hajimemashita,TV,Manga,8.1,334746.0,482.0,315.0,649392.0,15262.0,['TMS Entertainment'],2012-10-02,13.0,Finished Airing,Manga,1,2.2082744135228043,2012.0
15059,Initial D Fifth Stage,TV,Manga,8.1,77712.0,480.0,1532.0,148010.0,755.0,['SynergySP'],2012-11-04,14.0,Finished Airing,Manga,1,2.2082744135228043,2012.0
30831,Kono Subarashii Sekai ni Shukufuku wo!,TV,Light novel,8.1,1258578.0,484.0,40.0,1935941.0,44675.0,['Studio Deen'],2016-01-14,1.0,Finished Airing,Novel,2,2.2082744135228043,2016.0
16918,Gin no Saji,TV,Manga,8.09,130979.0,497.0,821.0,291992.0,2879.0,['A-1 Pictures'],2013-07-12,2.0,Finished Airing,Manga,1,2.2071749081893874,2013.0
33486,Boku no Hero Academia 2nd Season,TV,Manga,8.09,1708533.0,496.0,14.0,2494818.0,17062.0,['Bones'],2017-04-01,3.0,Finished Airing,Manga,1,2.2071749081893874,2017.0
23283,Zankyou no Terror,TV,Original,8.09,614144.0,494.0,124.0,1157500.0,22088.0,['MAPPA'],2014-07-11,1.0,Finished Airing,Original,3,2.2071749081893874,2014.0
339,Serial Experiments Lain,TV,Original,8.09,299080.0,500.0,245.0,764981.0,27839.0,['Triangle Staff'],1998-07-06,12.0,Finished Airing,Original,3,2.2071749081893874,1998.0
4722,Skip Beat!,TV,Manga,8.08,139996.0,502.0,892.0,268204.0,5232.0,['HAL Film Maker'],2008-10-06,1.0,Finished Airing,Manga,1,2.206074192613202,2008.0
3927,Kidou Senshi Gundam 00 Second Season,TV,Original,8.08,93932.0,509.0,1509.0,150757.0,1397.0,['Sunrise'],2008-10-05,13.0,Finished Airing,Original,3,2.206074192613202,2008.0
42941,Uma Musume: Pretty Derby Season 2,TV,Game,8.08,21632.0,505.0,3058.0,50554.0,908.0,['Studio Kai'],2021-01-05,8.0,Finished Airing,Game,4,2.206074192613202,2021.0
39198,Kanata no Astra,TV,Manga,8.08,144782.0,507.0,787.0,299241.0,3174.0,['Lerche'],2019-07-03,1.0,Finished Airing,Manga,1,2.206074192613202,2019.0
50796,Kimi wa Houkago Insomnia,TV,Manga,8.08,73479.0,503.0,1182.0,199170.0,1715.0,['LIDENFILMS'],2023-04-11,12.0,Finished Airing,Manga,1,2.206074192613202,2023.0
48895,Overlord IV,TV,Light novel,8.08,250467.0,512.0,426.0,510972.0,7014.0,['Madhouse'],2022-07-05,75.0,Finished Airing,Novel,2,2.206074192613202,2022.0
49709,Fumetsu no Anata e Season 2,TV,Manga,8.08,94978.0,513.0,884.0,269950.0,1514.0,['Drive'],2022-10-23,22.0,Finished Airing,Manga,1,2.206074192613202,2022.0
34076,Uchouten Kazoku 2,TV,Novel,8.08,25678.0,505.0,2684.0,64234.0,313.0,['P.A. Works'],2017-04-09,13.0,Finished Airing,Novel,2,2.206074192613202,2017.0
24833,Ansatsu Kyoushitsu,TV,Manga,8.08,1180720.0,512.0,34.0,1994957.0,29580.0,['Lerche'],2015-01-10,24.0,Finished Airing,Manga,1,2.206074192613202,2015.0
32282,Shokugeki no Souma: Ni no Sara,TV,Manga,8.08,718568.0,502.0,126.0,1128045.0,3063.0,['J.C.Staff'],2016-07-02,1.0,Finished Airing,Manga,1,2.206074192613202,2016.0
13759,Sakura-sou no Pet na Kanojo,TV,Light novel,8.07,704153.0,525.0,107.0,1237833.0,26223.0,['J.C.Staff'],2012-10-09,10.0,Finished Airing,Novel,2,2.2049722641270453,2012.0
